emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
⏩,0.07168536715304531,0.07503324549701448,0.06621936085229758,0.06134230431642942,0.06778728515172146,0.0632702971061887,0.07604158635754689,0.06582321930832523,0.14765791594982147,0.20830093324184418,0.644041121006012,0.060643017292022705
👉🏿,0.07870027157885642,0.08428404664165202,0.07976970100863058,0.0772912443325789,0.07738226288913849,0.07565667498730001,0.08681356208498164,0.08180234926682378,0.06946324557065964,0.20910897850990295,0.7214277982711792,0.13964573293924332
🖍,0.07371284569212601,0.0769150153487889,0.06806559268374958,0.07072982680425778,0.07158161642684041,0.05782458648458594,0.08032328756329334,0.08481249074734525,0.16902025043964386,0.2395579069852829,0.5914218425750732,0.07053765654563904
🇹🇲,0.0734911822235321,0.09542517010545902,0.07216359582965758,0.0915536122323827,0.08011765268363709,0.060132295366638645,0.08988225763852258,0.106826200580725,0.12137959897518158,0.12612414360046387,0.7524963021278381,0.004744544625282288
👰🏾,0.05910087289466817,0.11170064977092284,0.05910087289466817,0.05910087289466817,0.07387609111833521,0.05910087289466817,0.07860416094990867,0.0904243355288423,0.09912451356649399,0.23582519590854645,0.6650503277778625,0.13670068234205246
💖,0.07146677041936149,0.06991198890472326,0.0651935146669719,0.06185941736579726,0.06694228180213392,0.05633345781486018,0.07511609917609097,0.0722969436884874,0.026047220453619957,0.7155184149742126,0.25843435525894165,0.6894711945205927
🅾️,0.0729509702831722,0.08286046721355274,0.06151830257921775,0.06724725760755272,0.07096249312303055,0.05377367724702642,0.07907855960641601,0.08952176866781512,0.13273204863071442,0.20907336473464966,0.6581945419311523,0.07634131610393524
🦉,0.07359523957842164,0.09076718151230469,0.07095262026031689,0.0707183930492582,0.07526826960839911,0.06635815735055313,0.08445996484856721,0.08832007739967483,0.09294839203357697,0.31512242555618286,0.5919292569160461,0.2221740335226059
📘,0.06726158882476778,0.07905257527938662,0.0684001742179577,0.06856341804705242,0.07042163119194854,0.056657831290513154,0.07922520547607291,0.08306139094026536,0.1400681734085083,0.2661178708076477,0.5938140153884888,0.1260496973991394
🇧🇸,0.07244546914432297,0.07743329764044084,0.06736761747930872,0.06933105192135414,0.07103866331492514,0.05863031896130083,0.0797574351979797,0.08265305683937456,0.07153607159852982,0.161092147231102,0.7673718333244324,0.08955607563257217
🇹🇰,0.07183183394978895,0.07871788039954442,0.0676597687619948,0.06761085187441096,0.070247485865207,0.052595855983927325,0.07884117838709961,0.08344562294046666,0.11733707040548325,0.13361912965774536,0.7490438222885132,0.016282059252262115
💆🏻,0.07099011321360106,0.0770754694545622,0.060520707655663135,0.06433302253303175,0.06798937289813897,0.052616743220601676,0.07630096985017658,0.07931477836707569,0.01894455775618553,0.5552184581756592,0.4258369505405426,0.5362739004194736
📊,0.06908199149325579,0.07388225335940368,0.06500743627347608,0.06841541880943462,0.06759955216739931,0.05073534775782996,0.07590638992561943,0.07477540365840328,0.15470217168331146,0.24239034950733185,0.6029074788093567,0.08768817782402039
✋🏼,0.07216323211171194,0.08467491379067311,0.07140399519763624,0.07305904745400052,0.07415142532222278,0.05631595557268914,0.08324390470731609,0.09429769530234335,0.03478008136153221,0.3723962903022766,0.5928236842155457,0.3376162089407444
🇧🇪,0.06207081124664027,0.06102195670377529,0.058780235030875365,0.059614495561089983,0.060277120454908725,0.040636791847233095,0.06768113521713892,0.06658605333296527,0.1099262684583664,0.1866011768579483,0.7034724950790405,0.07667490839958191
⛩,0.07534989709557874,0.0757765096700963,0.06777559743523784,0.07120871766923159,0.07133164715726742,0.05969518017691707,0.08013455398495103,0.08024725400032379,0.16133126616477966,0.19259002804756165,0.6460787057876587,0.03125876188278198
🇪🇪,0.07220737430682349,0.07588563134589048,0.06945240948935001,0.0697181046131813,0.0711253147718515,0.05877697768674505,0.08016397660477688,0.0821732167696057,0.09664978832006454,0.21247902512550354,0.6908712983131409,0.115829236805439
🇦🇱,0.06876854714391104,0.07978713848253328,0.07309623281479476,0.07898871368297965,0.07435174370702297,0.05867335492286525,0.08350347202596366,0.09413204943529188,0.10806311666965485,0.15663224458694458,0.735304594039917,0.048569127917289734
⌚️,0.07079569572935783,0.07541671708487516,0.06794479558336185,0.06946733319156373,0.07044290899003733,0.05514827743594381,0.07905103495771959,0.08458406399284576,0.1101376861333847,0.2671360671520233,0.6227262616157532,0.1569983810186386
🇰🇭,0.07035486941725586,0.09045657777583685,0.06599348714564533,0.06957770648180328,0.07273962688512615,0.04896150148909404,0.08168579372713418,0.09557139909064213,0.10936276614665985,0.17773465812206268,0.7129025459289551,0.06837189197540283
🌤,0.07340228014513296,0.08513996158215152,0.07316498851881885,0.0740779585240156,0.07545075935805334,0.06681614214429561,0.08489109767512656,0.08932197082520489,0.07431970536708832,0.4363689124584198,0.4893113970756531,0.3620492070913315
🇯🇴,0.06785659475561677,0.06955657968052852,0.05461979523449209,0.06035270433039155,0.06268893527859387,0.04616208347985394,0.07033402875294267,0.06743397002728811,0.11895877122879028,0.1726885735988617,0.7083526849746704,0.05372980237007141
🚲,0.0630134376270461,0.06963801341894997,0.061450962983864474,0.067203961262438,0.0655517327111615,0.040520974981882625,0.07363651904545632,0.0848865042403985,0.1959758996963501,0.2638765871524811,0.5401475429534912,0.06790068745613098
#️⃣,0.07094549958507675,0.07622137007640688,0.06803835991942465,0.07024066980496764,0.07084462779456534,0.056215771593261576,0.07949757059467273,0.08475989517357871,0.07463324069976807,0.12334495782852173,0.802021861076355,0.04871171712875366
🇳🇺,0.07405412196031202,0.07235555910853642,0.067075871419435,0.06798145650536927,0.068751895313875,0.05853198461930365,0.07716054384385303,0.07056376592259149,0.0903955027461052,0.16440139710903168,0.7452030777931213,0.07400589436292648
↙️,0.06188974262438322,0.07131846952299714,0.061694717296553195,0.05738386196582219,0.06361692613039925,0.051079726988005766,0.07138038542040052,0.06931363675258109,0.15299738943576813,0.14802518486976624,0.6989774703979492,-0.004972204566001892
🏌,0.06994796328060478,0.07644269514110841,0.07483873177059014,0.07106139602170951,0.0709260253028003,0.06030775405821101,0.07956350301824154,0.07446961706084122,0.0749002993106842,0.36935046315193176,0.5557492971420288,0.29445016384124756
👩‍👩‍👧‍👧,0.07456533024341248,0.07880240204170572,0.0697420653484468,0.07438399803548373,0.07070111309454992,0.049309380079238053,0.0793444506165819,0.07851611448347023,0.10310840606689453,0.08380629867315292,0.8130853176116943,-0.019302107393741608
✒️,0.08016534326161702,0.08790511589261624,0.06745941500937558,0.07313261328546865,0.07620457900655246,0.06571343840430167,0.08549712180488822,0.0937472134823212,0.03969988971948624,0.46455368399620056,0.49574652314186096,0.4248537942767143
🔹,0.06747629327772905,0.08210426160921352,0.07268593524637557,0.07321586009710539,0.07154335802890506,0.05147928869825032,0.08033237069702857,0.08475332083346929,0.18292130529880524,0.2607140839099884,0.5563646554946899,0.07779277861118317
🏡,0.07024567606847107,0.0755271343063897,0.06850262636936744,0.07457032238199963,0.06981761154048143,0.045481260753084965,0.0785544948760155,0.0840784107660334,0.08456175029277802,0.3542821407318115,0.5611560940742493,0.2697203904390335
☁️,0.07301463499353464,0.08964418008153396,0.08353587973666926,0.07432491282574769,0.07729914694826094,0.060507697743608195,0.08614091346880526,0.09639203252334719,0.029020460322499275,0.36504676938056946,0.6059327125549316,0.3360263090580702
🇦🇨,0.07517944030935521,0.08217964764822075,0.06883427517196976,0.07215778535953095,0.07291270162930347,0.06238047350606547,0.08191565468662813,0.08148753579099283,0.08269543945789337,0.1753094345331192,0.741995096206665,0.09261399507522583
🇬,0.08378996881721325,0.08538715062657071,0.07429562319079105,0.07710272969543226,0.07684090607124838,0.07022712141355085,0.08628302481481893,0.08230490960358132,0.15030527114868164,0.16159820556640625,0.6880965232849121,0.01129293441772461
👇🏼,0.08627579616125354,0.08750214301084167,0.07841621661713968,0.0841548802466694,0.08007787385204534,0.06642866323100415,0.08989048849212261,0.09643716046737953,0.04824160784482956,0.3521997332572937,0.5995585918426514,0.30395812541246414
🗓,0.07353665370299824,0.08891656937556781,0.07576064824467807,0.08343130264966826,0.07706250827759395,0.06189524983302837,0.08663478776040065,0.09123026205746697,0.19760164618492126,0.19432008266448975,0.6080783009529114,-0.0032815635204315186
💃🏾,0.07948550594224958,0.0815022184208033,0.05456775829371015,0.06614762937061537,0.06975428317287449,0.058589531041569616,0.07841240747491231,0.07770429650274167,0.025930257514119148,0.5623679161071777,0.4117017686367035,0.5364376585930586
🕹,0.07707242449283477,0.08434706240166037,0.06727067349694296,0.07136624133244451,0.07298353051360286,0.05282870472115655,0.0818527969064582,0.09002494580168875,0.18106666207313538,0.24516835808753967,0.573764979839325,0.0641016960144043
◽,0.07342535235986418,0.08773886246437401,0.07797358461657106,0.07767276116278662,0.0764620208564598,0.05716684811019727,0.08580624221958143,0.09616832913664751,0.21328313648700714,0.19075702130794525,0.5959598422050476,-0.02252611517906189
🏇🏼,0.07910338170835139,0.08050526151346409,0.0858612741439461,0.07500846342927124,0.07698481281737,0.06681102340765332,0.08636794198854572,0.08704135132722379,0.02052205801010132,0.5073922276496887,0.47208571434020996,0.4868701696395874
🇱🇾,0.0766283342182289,0.0819588641032558,0.07814616945859633,0.07463848392272722,0.07451688325944385,0.06488390686971661,0.08386869849014085,0.0783030234701971,0.0970761850476265,0.1540207862854004,0.7489030361175537,0.056944601237773895
👳🏿,0.07232543109433735,0.07396292313438069,0.07078040054561707,0.07054749130214147,0.07089640181769477,0.05503197705904388,0.07957379748918401,0.08415028495415468,0.11954321712255478,0.2007230967283249,0.6797336935997009,0.08117987960577011
👌🏻,0.07072876141667797,0.07056328010917921,0.06901928730185412,0.06550843804868485,0.06774771481939713,0.05422588267664449,0.07602181431459921,0.07300816551121371,0.024909526109695435,0.6908947825431824,0.28419575095176697,0.6659852564334869
🏇🏿,0.07619307265051764,0.08811093406508289,0.06787219962077229,0.07105822465330301,0.07476563975713846,0.06649553294495628,0.08389450259441121,0.08703223560218046,0.04864346981048584,0.3395356833934784,0.6118209362030029,0.29089221358299255
🇵🇫,0.07453838176829866,0.07534763758782288,0.067558010842496,0.07083659962423874,0.07065317141808028,0.050439446884645994,0.07930308321803022,0.08622146039125198,0.12283220887184143,0.16757862269878387,0.7095891237258911,0.044746413826942444
🛑,0.07163880746332622,0.07805365352281933,0.0598214241047195,0.06405001523111835,0.06789862631127956,0.06089521781460541,0.07653722402175125,0.06937546057054332,0.14362618327140808,0.23450663685798645,0.6218671202659607,0.09088045358657837
👜,0.07748627643114006,0.08316417652778418,0.06821550486749936,0.07318127543718016,0.07338541802492464,0.06004939242645854,0.0823638872169134,0.08387112608130953,0.095054492354393,0.2685866057872772,0.636358916759491,0.17353211343288422
⬛️,0.07719921575711412,0.08780303754307334,0.06964555280749538,0.06967938162578588,0.07536979550392611,0.07133860082876975,0.08483307528857817,0.0855864697328273,0.1263696551322937,0.2188333123922348,0.6547970175743103,0.0924636572599411
🇳,0.06586446049180428,0.06841050797664457,0.058935796809014666,0.060479153845594116,0.06369568335737529,0.05129749638923221,0.07164756814302865,0.06808487366102745,0.16831712424755096,0.17204387485980988,0.6596390604972839,0.003726750612258911
🏤,0.07201248027470684,0.07576959212270919,0.06930624059689644,0.07073946371667225,0.07138624426729993,0.05752364682985275,0.08009909355532105,0.08521652695595486,0.09195699542760849,0.3448750376701355,0.563167929649353,0.252918042242527
🇱🇮,0.06762213673827508,0.07804648944728729,0.05557492297108002,0.05671166079971672,0.06553954009106308,0.05258882951578725,0.07361773916837133,0.07608533342980338,0.11473073065280914,0.1513824462890625,0.7338868975639343,0.03665171563625336
🔭,0.07408817559044513,0.05655585922934745,0.09275160913612983,0.08313711306714074,0.05655585922934745,0.09444828491301026,0.0723914998135647,0.06108032796769525,0.20041373372077942,0.26497289538383484,0.5346133708953857,0.06455916166305542
😣,0.07422524460351627,0.081281219886319,0.06895902848447896,0.06638260057149696,0.07127794840987811,0.06294370174853893,0.08014733325926635,0.07577729357263785,0.582422137260437,0.08505266159772873,0.3325251638889313,-0.4973694756627083
🏃🏻,0.07035215385603784,0.08139259609147935,0.07864857623316163,0.07243341705405405,0.07335444664092469,0.06573988114963368,0.08245603658707366,0.0770336308158941,0.03099520318210125,0.3302110433578491,0.6387937664985657,0.29921584017574787
🤴,0.08469104231128625,0.09158651661860856,0.07644132298806897,0.08121962587284362,0.08076585976368629,0.07157802992400385,0.09144067216472039,0.09854266029543238,0.29533806443214417,0.20691028237342834,0.4977516233921051,-0.08842778205871582
🇸🇾,0.062243825406756985,0.08137935018633397,0.06795105906456009,0.06529861212435446,0.0690626797945676,0.05146854987036114,0.07747259981753399,0.0845965928435873,0.05990605801343918,0.15811222791671753,0.7819816470146179,0.09820616990327835
🙋🏼,0.060100481309794285,0.059629587051113514,0.05796036522152959,0.051235925841576976,0.058424604622006264,0.042460511836540954,0.06556504862501027,0.06433311344362633,0.007742994464933872,0.7308777570724487,0.261379212141037,0.7231347626075149
📣,0.07731844503356623,0.0903809763546919,0.06806000325352461,0.07011764654704948,0.07547417605052002,0.07250628974332898,0.08472120242839604,0.08392076858088315,0.19081366062164307,0.2524038553237915,0.5567824244499207,0.06159019470214844
⌛,0.07396883952857942,0.08122905833995718,0.06895786689972605,0.07120933981273395,0.07293939782987112,0.06181324764119368,0.08180353129589195,0.08538961037533321,0.12298717349767685,0.2551264464855194,0.6218864321708679,0.13213927298784256
🇬🇬,0.07433625819637683,0.07722909480315016,0.06947704457237873,0.06899866405039443,0.07059450274577296,0.056792963337483224,0.07919005879416545,0.07770780741176261,0.09755510091781616,0.161233052611351,0.7412118911743164,0.06367795169353485
⬇️,0.07612683538708168,0.09036349516549141,0.07730027928955731,0.0774235122644288,0.07799781251891919,0.06928357717160864,0.08691885027925354,0.09252440264498558,0.1545374095439911,0.2111566811800003,0.6343058943748474,0.056619271636009216
